gene_ID,control_12,control_26,control_11,control_14,control_6,GBM_27,GBM_29,GBM_3,GBM_8,GBM_9,metastasis_21,metastasis_22,metastasis_23,metastasis_28,metastasis_30,control_15,metastasis_16
ENSG00000134575,259,527,623,758,912,445,38,1054,1454,1928,0,29,50,154,207,782,1588
ENSG00000025434,79,111,205,175,431,215,19,270,221,328,4,1,12,97,144,353,659
ENSG00000110514,785,1545,1614,2150,2050,1502,203,2598,2477,1976,5,136,92,571,993,2723,1216
ENSG00000134571,34,3,5,35,17,3,5,12,12,3,0,4,2,2,0,123,25
ENSG00000066336,2114,1659,1373,6075,2927,284,78,2538,8487,8184,0,43,78,154,122,11129,26724
ENSG00000165915,309,284,531,317,569,664,66,832,395,560,8,25,22,354,404,582,351
ENSG00000165916,985,1026,1703,1274,1678,490,45,1891,1548,1834,0,58,87,335,441,1698,1779
ENSG00000165917,0,4,0,3,5,7,1,3,8,1,54,0,1,11,6,0,0
ENSG00000149187,705,1152,2099,1925,1946,1306,205,2595,1853,1684,20,145,64,792,924,2375,2633
ENSG00000213619,287,581,784,999,1048,369,86,1186,1548,1372,2,20,43,204,345,1200,787
ENSG00000110536,213,451,446,658,666,192,82,647,989,874,1,15,23,137,249,788,388
ENSG00000123444,45,120,251,187,351,97,13,287,119,133,0,0,7,36,77,247,79
ENSG00000196666,1,2,5,10,2,8,0,4,3,1,9,0,0,0,13,88,5
ENSG00000172247,23,23,33,5,52,20,6,14,7,4,0,0,1,7,22,0,0
ENSG00000109919,224,291,455,514,522,159,8,900,869,953,0,5,8,75,172,442,1072
ENSG00000165923,0,4,4,20,12,26,4,6,7,7,0,0,0,5,11,0,19
ENSG00000109920,1423,1515,2137,3154,2112,3940,211,3937,1901,1841,2,576,275,2251,3067,3965,1734
ENSG00000030066,508,739,1126,1569,1133,567,57,2259,2055,883,4,94,36,350,524,1363,958
ENSG00000252941,0,0,0,5,0,2,0,7,0,0,0,0,0,0,0,0,0
ENSG00000149177,1305,2701,2954,5829,4076,394,108,3605,9851,7240,30,39,36,574,425,5647,8151
ENSG00000175619,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
ENSG00000172208,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
ENSG00000176567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ENSG00000176555,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0
ENSG00000176547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000176540,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0
ENSG00000237388,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000182053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
ENSG00000214891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000086205,6,2,11,5,20,475,0,1208,21,393,0,62,22,79,124,21,55
ENSG00000258817,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
ENSG00000221954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185926,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSG00000225997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000221840,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9
ENSG00000150244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181961,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0
ENSG00000181958,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,12
ENSG00000181939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000181927,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174982,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000181903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000186113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186119,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000205030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
ENSG00000124900,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000187612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
ENSG00000167825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000174970,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
ENSG00000149133,0,0,0,1,0,2,0,0,0,0,0,0,6,3,0,0,0
ENSG00000181785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181761,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000167822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174957,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSG00000254658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181698,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
ENSG00000181693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000150261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172487,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000172199,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000272987,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
ENSG00000279961,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ENSG00000150269,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
ENSG00000174937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254834,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
ENSG00000255012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000241356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
ENSG00000183908,5,39,308,6,112,571,36,1133,275,412,0,1,2,0,17,5,5
ENSG00000134817,5,16,225,50,224,994,61,595,302,693,0,52,42,41,118,113,141
ENSG00000149115,1693,1357,3223,1431,2129,4061,665,4043,1241,1681,14,502,297,4793,3085,2898,920
ENSG00000149136,1573,2023,2879,2525,2926,2067,178,5880,3343,4592,5,198,165,1069,1495,3523,2971
ENSG00000109991,0,0,9,0,10,7,2,6,0,4,0,0,0,0,2,0,2
ENSG00000156575,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186652,2,0,0,2,0,14,0,16,9,14,0,4,0,8,18,4,17
ENSG00000254979,132,196,390,357,402,446,21,1238,617,1167,3,42,3,69,245,391,1848
ENSG00000134802,252,310,623,653,763,714,39,2032,1091,1911,3,47,14,123,435,556,3105
ENSG00000252070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186907,0,34,67,7,77,107,7,154,24,46,43,0,3,16,104,0,10
ENSG00000149150,17,55,164,90,146,153,5,180,71,154,0,10,17,43,57,42,112
ENSG00000134809,171,159,206,320,356,49,16,254,291,259,0,7,20,55,83,267,251
ENSG00000214872,0,0,4,0,2,1,2,4,0,0,2,0,5,1,0,0,1
ENSG00000156587,383,1267,1166,1366,1741,201,91,878,1315,1063,0,66,80,128,195,2290,1665
ENSG00000149131,1510,3758,4389,2971,4240,572,55,1583,3486,4740,3,20,70,517,485,4572,2027
ENSG00000166793,3,14,18,22,4,40,4,23,13,49,0,7,5,22,7,0,22
ENSG00000172409,86,112,201,272,331,56,3,152,70,144,0,3,20,41,63,207,169
ENSG00000156599,517,1172,2168,1967,1930,843,63,2686,2808,2514,3,59,118,443,682,2820,3346
ENSG00000156603,125,70,150,213,221,206,7,397,171,140,1,22,19,50,137,193,270
ENSG00000213593,343,613,1016,863,1276,371,79,1213,1207,1171,8,10,21,166,278,911,663
ENSG00000254462,203,362,481,501,548,260,62,557,527,401,0,16,24,132,170,349,220
ENSG00000211450,427,907,705,1143,812,310,41,696,1365,1265,2,37,64,182,253,625,980
ENSG00000254732,461,1179,983,1164,1105,438,40,1080,1396,1323,0,46,60,189,312,900,915
ENSG00000233436,1,3,0,6,2,0,0,2,2,0,0,0,7,0,2,0,5
ENSG00000198561,2730,5697,8952,8957,9774,6804,407,11918,9942,9708,10,602,535,2739,4607,9159,3902
ENSG00000186509,0,0,0,0,0,6,0,1,0,0,0,0,3,0,2,0,6
ENSG00000279051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186513,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180475,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000172769,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
ENSG00000172365,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
ENSG00000172362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198283,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3
ENSG00000110031,100,370,430,1005,599,99,33,639,1447,1313,0,24,7,125,104,835,1701
ENSG00000186660,1391,2243,2998,2945,3743,1412,173,3560,3329,3439,18,97,149,779,1047,3972,4148
ENSG00000255073,1177,1825,1964,2129,2658,1191,162,2369,2461,2394,18,72,121,612,810,2787,2970
ENSG00000242689,3,4,18,6,4,35,0,18,20,4,0,0,2,24,19,1,0
ENSG00000280010,0,0,8,3,7,4,0,7,7,13,0,0,1,13,1,0,14
ENSG00000149124,0,0,1,0,0,0,0,0,0,0,0,0,1,83,4,122,8
ENSG00000156689,0,5,11,8,11,6,0,17,6,3,0,0,5,1,4,77,24
ENSG00000166840,0,0,1,0,0,2,8,5,0,0,0,5,2,25,3,16,31
ENSG00000255151,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
ENSG00000189057,1,8,14,9,12,37,0,334,81,95,8,7,8,25,66,103,88
ENSG00000166801,204,742,1240,1185,1006,1086,132,1790,1136,902,29,105,70,522,1031,1128,658
ENSG00000110042,7,71,316,246,119,174,164,143,133,30,15,5,12,190,212,333,187
ENSG00000197629,697,2681,2076,4059,4563,39,13,1486,3152,1834,0,4,21,32,26,2039,6556
ENSG00000176495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000172324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166884,0,0,0,1,0,5,0,0,0,0,0,0,4,4,0,0,0
ENSG00000254466,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000172742,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0
ENSG00000110048,676,1157,2008,1734,2453,862,66,2094,1773,1757,0,142,102,450,755,2129,2510
ENSG00000166889,447,539,857,1474,865,596,86,1294,1329,1227,0,86,78,343,330,1514,2846
ENSG00000172289,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
ENSG00000166900,217,445,856,1027,1333,688,70,802,534,437,3,61,34,330,685,1555,3958
ENSG00000166902,193,363,568,525,563,169,39,701,660,691,0,12,16,72,175,635,397
ENSG00000134812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
ENSG00000134827,11,0,0,20,20,0,2,2,3,26,0,1,0,0,0,73,294
ENSG00000149507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149516,3,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,30
ENSG00000149534,0,4,1,12,1,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000110077,938,379,1324,5864,693,62,34,1972,6618,7753,11,4,47,82,73,3326,6899
ENSG00000214787,10,5,25,142,7,7,20,24,83,25,0,2,3,34,20,229,111
ENSG00000110079,222,473,688,2004,493,12,4,692,2225,2857,0,0,20,15,15,977,3104
ENSG00000166926,0,10,7,7,3,0,0,10,4,13,0,0,0,0,0,1,0
ENSG00000166927,615,1299,2182,3008,2971,161,49,3076,10798,8113,2,13,35,151,54,2682,6915
ENSG00000166928,228,376,301,611,539,55,14,356,1496,1523,0,0,19,49,11,433,917
ENSG00000166930,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
ENSG00000156738,1,1,0,45,46,2,2,4,3,7,0,1,1,11,3,63,56
ENSG00000071203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000204979,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000166959,0,1,3,2,0,6,4,5,0,0,0,6,0,0,0,28,0
ENSG00000214782,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
ENSG00000166961,0,0,7,4,6,3,1,1,0,1,0,0,2,0,4,0,1
ENSG00000172689,0,4,0,1,0,4,0,0,0,0,0,0,0,0,4,25,1
ENSG00000110104,330,237,406,499,385,319,56,624,540,572,0,12,56,209,184,352,359
ENSG00000183134,7,200,218,43,1157,76,1,17,34,31,0,6,11,0,208,80,3
ENSG00000149506,2,0,4,3,0,6,0,0,0,4,0,0,1,12,3,0,1
ENSG00000110107,658,560,1055,1492,1109,448,55,1559,1624,1355,11,26,45,248,456,1214,808
ENSG00000110108,837,1751,2661,2207,2937,573,26,2370,3376,2843,23,46,26,190,754,2930,1284
ENSG00000006118,89,190,427,129,355,1322,402,1426,149,326,0,43,39,364,491,249,172
ENSG00000110446,289,642,995,1680,1261,127,69,1399,3452,2562,21,30,21,114,111,1576,5931
ENSG00000013725,6,18,22,103,2,17,6,67,67,25,0,0,1,48,19,27,129
ENSG00000110448,6,3,10,41,6,14,0,1,16,11,0,0,1,30,4,200,123
ENSG00000167987,234,260,356,383,525,220,27,549,334,410,4,10,32,158,208,574,1133
ENSG00000279549,6,10,8,24,8,17,0,42,22,12,0,0,0,13,31,91,15
ENSG00000229859,0,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,10
ENSG00000229183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256713,0,0,1,9,0,0,0,1,0,0,0,0,0,2,5,0,0
ENSG00000167992,16,4,22,55,20,70,21,216,36,13,0,7,13,59,25,51,16
ENSG00000167986,1386,1774,3696,3571,3746,1722,107,4998,4523,4676,56,159,164,677,1169,4526,4214
ENSG00000149476,147,159,353,303,436,222,47,331,530,534,0,28,11,189,166,577,569
ENSG00000162144,102,305,420,661,797,156,41,616,1183,1202,1,6,17,119,139,1308,716
ENSG00000279246,3,0,31,24,46,10,0,43,22,15,0,0,4,6,2,0,7
ENSG00000149483,118,120,152,276,226,160,10,340,242,197,0,20,8,106,117,286,211
ENSG00000187049,17,68,60,103,145,19,1,133,96,75,0,7,0,1,12,4,58
ENSG00000149532,484,774,1377,1354,1157,785,77,1553,1125,1102,1,93,90,351,641,1559,2325
ENSG00000279632,1,5,8,7,13,14,0,32,1,1,0,6,0,3,23,0,17
ENSG00000256591,103,224,274,365,312,198,31,443,288,378,0,13,27,96,170,382,408
ENSG00000167985,93,215,263,340,335,183,24,499,322,379,0,8,36,80,155,445,404
ENSG00000162148,23,25,62,51,50,141,22,126,52,26,0,21,14,87,78,42,26
ENSG00000204950,51,7,57,14,4,15,0,9,4,26,0,0,0,3,30,8,26
ENSG00000011347,64,319,677,50,498,128,15,36,33,23,1,0,2,11,395,286,86
ENSG00000279878,0,1,3,0,0,0,0,5,0,1,0,0,2,0,4,0,0
ENSG00000134780,43,94,294,106,258,345,47,411,169,101,0,0,7,50,147,222,161
ENSG00000124920,5,10,34,11,194,209,1,89,156,21,15,9,18,230,31,119,5
ENSG00000134825,54,199,211,216,235,46,1,222,270,391,1,19,5,17,39,157,338
ENSG00000168496,116,136,141,157,191,162,24,460,248,341,0,2,4,60,117,111,216
ENSG00000134824,152,288,984,593,1236,913,167,638,1104,604,1,21,14,74,172,890,169
ENSG00000149485,375,772,1372,1976,1508,415,63,999,1332,1386,3,60,36,212,194,745,451
ENSG00000221968,218,91,261,226,171,278,78,347,166,192,18,48,22,346,169,237,169
ENSG00000167994,788,1029,785,2376,1223,123,73,1016,1707,1148,0,9,38,55,47,1697,489
ENSG00000167995,93,211,242,818,528,102,10,446,972,629,6,5,5,21,37,417,3735
ENSG00000167996,15030,20546,23770,54154,33117,7086,1542,49127,106179,113693,284,550,1846,7480,5171,40552,880075
ENSG00000279491,1,37,58,54,54,14,4,75,192,128,0,0,2,14,11,9,232
ENSG00000149503,340,775,885,849,895,1002,589,1181,1121,1239,22,107,71,571,953,825,652
ENSG00000168515,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000124939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000124935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110484,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0
ENSG00000197745,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0
ENSG00000162174,431,103,353,397,221,208,22,293,245,143,7,17,28,307,259,622,160
ENSG00000149021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3
ENSG00000124942,16460,43629,81406,30080,64439,10665,1058,9099,10328,12677,73,1177,1131,15517,19497,58398,70746
ENSG00000254772,3957,6868,16801,16608,15943,2837,357,14599,25206,27803,49,500,489,4021,3252,14140,28400
ENSG00000255508,4023,6943,16953,16778,16096,3028,374,14849,25321,27944,49,529,495,4143,3375,14199,28464
ENSG00000149016,83,102,210,194,221,235,29,331,161,214,0,15,8,163,137,77,89
ENSG00000149480,834,774,1874,1894,2052,1629,104,2140,1752,1939,2,104,132,578,971,2165,2942
ENSG00000149499,437,318,802,878,453,1953,323,1098,750,796,4,212,182,1079,1270,1398,890
ENSG00000149489,30,50,51,66,24,131,19,52,52,33,0,4,1,28,57,69,21
ENSG00000149541,120,107,164,334,174,248,77,321,427,417,0,14,6,99,114,340,196
ENSG00000089597,1001,1585,4008,2783,2960,1661,88,4929,4328,5216,37,125,69,746,1215,4463,5133
ENSG00000185085,81,102,243,263,283,99,16,285,184,137,0,4,10,18,116,444,128
ENSG00000255432,244,228,220,435,320,218,18,410,376,433,0,12,27,94,161,395,295
ENSG00000278615,255,247,225,485,391,225,18,464,399,493,0,12,35,115,166,372,403
ENSG00000162194,260,266,310,566,442,294,23,562,489,531,0,12,54,187,219,469,418
ENSG00000214756,183,668,333,500,361,376,152,130,405,377,3,11,16,116,138,656,746
ENSG00000204922,107,126,177,200,246,95,8,219,210,163,12,15,13,85,124,273,147
ENSG00000162191,1492,2452,2652,3121,3086,1299,177,2258,3922,3903,5,166,202,1103,1251,2762,4227
ENSG00000177363,0,6,15,6,42,19,3,9,2,5,0,0,2,5,14,0,0
ENSG00000234857,1702,2632,3392,3344,4149,2280,523,4016,3836,3938,27,273,216,1190,1707,4444,3255
ENSG00000168000,85,158,309,289,397,466,60,711,328,385,0,45,17,151,224,320,322
ENSG00000162188,5,3,18,7,28,27,16,9,5,0,4,0,0,0,3,0,0
ENSG00000214753,1801,2761,3556,3588,4473,2037,486,3935,4137,4133,29,262,227,1195,1710,4450,3309
ENSG00000162222,103,132,146,232,159,115,4,250,174,177,0,36,12,33,100,270,185
ENSG00000185670,35,48,167,176,157,51,7,88,66,59,0,7,1,18,43,271,8
ENSG00000168002,158,292,526,461,531,136,13,537,650,918,15,17,8,59,107,493,345
ENSG00000162227,85,101,161,205,146,160,32,214,107,126,0,7,14,92,125,313,85
ENSG00000168569,74,116,204,238,209,91,5,278,187,242,0,7,5,16,87,217,79
ENSG00000185475,107,239,279,252,467,75,3,290,432,373,17,17,2,34,103,449,376
ENSG00000162231,440,730,1537,2495,1297,1678,108,1880,1296,1067,30,237,118,920,1324,1891,1757
ENSG00000162236,186,349,704,751,789,428,32,788,702,684,32,51,45,246,266,862,1230
ENSG00000283268,0,2,0,7,0,4,0,2,2,4,0,0,0,3,1,0,0
ENSG00000133316,2520,12276,28217,35470,37073,2586,88,21809,35592,39710,17,127,130,617,977,22436,70497
ENSG00000168003,1332,3789,8473,3618,7075,6074,311,12684,5040,8046,8,132,208,638,3554,3937,8491
ENSG00000168539,1,5,19,1,4,13,1,1,3,0,0,0,0,0,0,0,0
ENSG00000197901,1,0,10,3,9,3,2,1,0,0,0,0,0,0,0,0,6
ENSG00000149452,3,0,11,1,2,7,0,1,0,0,3,0,2,2,10,29,9
ENSG00000197658,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0
ENSG00000184999,8,10,28,4,31,7,1,9,0,0,0,0,0,0,5,0,0
ENSG00000196600,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
ENSG00000149742,0,2,2,0,0,4,0,1,0,0,0,0,1,0,2,4,0
ENSG00000168004,3,11,9,2,39,7,3,3,13,4,0,0,7,0,38,0,0
ENSG00000133317,10,10,2,42,5,2,0,12,11,16,0,0,0,0,4,0,43
ENSG00000133321,127,314,305,642,445,43,15,134,562,470,1,8,31,233,29,759,341
ENSG00000133328,1,0,0,1,0,6,0,5,0,0,0,0,0,0,5,0,0
ENSG00000176485,424,1427,1627,1124,2496,245,26,781,1557,946,1,1,40,134,408,1277,742
ENSG00000184743,1368,2998,4920,4296,5584,715,70,3921,4494,5276,0,87,83,384,1307,4301,3220
ENSG00000133318,478,948,1512,2006,1742,735,102,2315,3229,3519,1,12,51,252,366,2908,11531
ENSG00000188070,136,174,401,132,426,591,127,643,234,306,0,84,58,275,327,366,134
ENSG00000168005,95,132,265,160,145,471,52,499,219,200,0,58,40,167,141,511,157
ENSG00000072518,540,550,1067,1282,1044,828,89,1428,1507,1245,1,57,40,403,568,1905,3639
ENSG00000167771,4,8,8,11,8,63,13,243,26,28,0,13,2,14,17,2,6
ENSG00000110583,167,364,469,678,473,497,64,658,507,347,0,43,53,228,253,258,148
ENSG00000176340,109,173,297,278,386,101,26,395,553,651,0,19,30,71,75,312,1038
ENSG00000256100,106,134,218,193,220,105,24,225,327,417,0,10,26,79,70,261,758
ENSG00000167770,325,452,683,863,866,440,83,870,1019,1023,10,15,37,250,296,447,1260
ENSG00000133315,35,79,61,94,77,47,13,40,89,111,0,4,6,52,51,87,76
ENSG00000126500,5,8,14,5,38,102,10,49,40,11,0,14,0,1,21,35,0
ENSG00000168439,1025,1201,3120,2786,1592,1004,55,3940,2185,2337,1,96,83,358,705,2340,5051
ENSG00000149781,1214,565,686,2830,959,219,80,1495,4271,4251,29,32,55,157,126,2880,11093
ENSG00000149743,63,68,135,172,191,166,30,223,204,164,0,32,12,130,104,408,252
ENSG00000149761,115,96,159,269,210,183,41,211,253,270,0,0,12,125,84,123,201
ENSG00000110011,69,218,407,447,327,128,32,369,530,544,1,13,9,86,102,1080,801
ENSG00000173511,422,1165,1364,2054,1866,466,115,1838,4334,3754,0,48,69,433,200,2844,3092
ENSG00000173486,346,387,474,377,321,280,31,310,594,683,2,36,38,147,217,225,685
ENSG00000173457,394,150,279,398,200,280,35,607,554,717,1,20,29,307,218,382,628
ENSG00000149782,629,886,1551,1187,1457,1021,144,1169,1508,1405,12,192,90,614,1029,1994,1060
ENSG00000002330,162,270,390,321,458,261,34,399,405,411,1,5,18,132,215,409,204
ENSG00000173264,82,204,356,200,179,284,47,354,238,298,0,20,18,133,139,862,238
ENSG00000182450,4,1,0,4,0,9,13,2,2,4,0,0,0,0,0,0,0
ENSG00000219435,0,0,0,3,5,8,7,0,8,0,0,0,0,1,3,0,2
ENSG00000173153,222,121,242,348,323,346,42,362,588,329,0,36,23,243,208,699,700
ENSG00000173113,307,510,994,1005,1192,152,22,838,1063,1144,0,35,20,100,151,1017,1330
ENSG00000126432,377,927,1255,1270,1314,361,35,1278,1763,1769,0,48,29,374,350,1925,2876
ENSG00000168071,897,743,779,2828,932,238,343,935,2444,1234,1,6,16,462,222,3446,2718
ENSG00000162302,1058,785,959,2047,1303,535,166,1086,2676,1564,8,53,52,363,464,3212,1141
ENSG00000168065,0,0,1,3,0,1,0,8,1,1,0,0,0,22,12,64,0
ENSG00000197891,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4
ENSG00000110076,130,89,298,51,169,1422,162,1343,279,93,1,0,17,55,149,148,12
ENSG00000068831,313,307,725,374,652,1419,72,503,266,255,0,39,39,245,848,972,1147
ENSG00000068976,28,75,251,27,333,101,3,79,32,37,0,0,5,32,61,24,30
ENSG00000168066,2532,3248,5363,6518,5104,4741,532,6443,5777,4962,17,322,406,2857,3208,6082,13495
ENSG00000168067,522,1127,1908,720,2727,1643,145,1092,736,738,6,45,56,306,1517,1332,1027
ENSG00000133895,142,266,491,394,517,389,26,679,518,518,1,28,32,178,256,897,169
ENSG00000171219,28,23,17,28,10,52,30,83,5,6,5,4,8,67,440,86,84
ENSG00000110047,531,530,855,1799,927,714,110,1114,712,1370,0,24,32,581,463,2686,113714
ENSG00000110046,264,251,547,727,683,757,100,894,721,682,4,83,54,539,439,800,8712
ENSG00000068971,132,173,403,335,388,679,54,729,345,399,0,90,51,331,382,596,256
ENSG00000149735,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
ENSG00000168070,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0
ENSG00000168062,54,123,144,110,188,18,24,69,39,20,0,3,21,47,65,160,10
ENSG00000213465,196,350,600,619,438,225,19,490,389,592,0,10,28,97,145,782,187
ENSG00000273003,214,352,715,524,624,245,30,499,468,548,0,14,29,112,193,661,226
ENSG00000110025,113,169,413,240,434,129,32,265,255,266,0,7,14,37,101,229,190
